PONDERA;ORDRE_REVISADA;ANY;MES;DIA;HOR_INI;HOR_FIN;DURADA;ENQUESTADOR_CODI;ENQUESTADOR_SEXE;ENQUESTADOR_EDAT;ENQUESTADOR_ESTUDIS;ENQUESTADOR_NACIONALITAT;NUM_QUEST_CAMP;PROVINCIA;HABITAT;MUNICIPI;COMARCA;DOMICILI_PARTICULAR;LLENGUA_ENQUESTA;LLENGUA_SISTEMA;PADRO;CIUTADANIA;SEXE;EDAT;EDAT_GR;EDAT_CEO;LLOC_NAIX;HORA_PRIMERA_PREGUNTA;HORA_ULTIMA_PREGUNTA;TIP_TEL;SUPERVISADA;CIRCUIT_996_1;CIRCUIT_996_2;CIRCUIT_996_3;SIT_ECO_CAT;SIT_ECO_CAT_RETROSPECTIVA;SIT_ECO_CAT_PROSPECTIVA;SIT_ECO_ESP;SIT_ECO_PERSONAL;SIT_POL_CAT;SIT_POL_CAT_RETROSPECTIVA;SIT_POL_CAT_PROSPECTIVA;SIT_POL_ESP;CAT_ESP;INTERES_POL;INF_POL;CONFI_POL_CAT;VAL_GOV_CAT;CONFI_POL_ESP;VAL_GOV_ESP;INF_POL_TV;INF_POL_RADIO;INF_POL_PREMSA;INF_POL_INTERNET;INF_POL_AMICS;INF_POL_NO;INF_POL_NS;INF_POL_NC;SATIS_DEMOCRACIA;SIMPATIA_PARTIT;SIMPATIA_PARTIT_LITERALS;IDEOL_1_7;CAT_0_10;ESP_0_10;MONARQUIA_REPUBLICA;SIGNIFICA_ESP;DEFINICIO_CAT;DEFINICIO_CAT_LITERALS;AUTONOMIA_CAT;RELACIONS_CAT_ESP;ACTITUD_INDEPENDENCIA;DRET_DECIDIR;VOT_DRET_DEURE;ELECCIONS_IMPORTANCIA;SATISFACCIO_ELECCIONS_14F2021;PART_PARLAMENT;REC_PARLAMENT_VOT_DECISIO;REC_PARLAMENT_VOT;REC_PARLAMENT_VOT_LITERALS;REC_PARLAMENT_FERMESA;REC_PARLAMENT_CANDIDAT;REC_PARLAMENT_PARTIT;REC_PARLAMENT_INTERESSOS;REC_PARLAMENT_IDEES;REC_PARLAMENT_ACTUACIO;REC_PARLAMENT_ACTUACIO_2;REC_PARLAMENT_EVITAR;REC_PARLAMENT_ALTRES;REC_PARLAMENT_CAP;REC_PARLAMENT_NS;REC_PARLAMENT_NC;POST_PARLAMENT_DECISIO_RELACIO;POST_PARLAMENT_DECISIO_CRISI;POST_PARLAMENT_DECISIO_CORRUPCIO;POST_PARLAMENT_DECISIO_CANVI_CLIMATIC;POST_PARLAMENT_DECISIO_COVID;INT_PARLAMENT_VOT;INT_PARLAMENT_VOT_LITERALS;PART_PARLAMENT_ANTERIORS;REC_PARLAMENT_VOT_ANTERIORS;REC_PARLAMENT_VOT_ANTERIORS_LITERALS;INT_CONGRES_VOT;INT_CONGRES_VOT_LITERALS;PART_CONGRES;REC_CONGRES_VOT;REC_CONGRES_VOT_LITERALS;CONEIX_A_FERNANDEZ;VAL_A_FERNANDEZ;CONEIX_C_PUIGDEMONT;VAL_C_PUIGDEMONT;CONEIX_L_BORRAS;VAL_L_BORRAS;CONEIX_O_JUNQUERAS;VAL_O_JUNQUERAS;CONEIX_P_ARAGONES;VAL_P_ARAGONES;CONEIX_M_ICETA;VAL_M_ICETA;CONEIX_S_ILLA;VAL_S_ILLA;CONEIX_J_ALBIACH;VAL_J_ALBIACH;CONEIX_J_ASENS;VAL_J_ASENS;CONEIX_C_CARRIZOSA;VAL_C_CARRIZOSA;CONEIX_I_MARTIN_BLANCO;VAL_I_MARTIN_BLANCO;CONEIX_C_RIERA;VAL_C_RIERA;CONEIX_D_SABATER;VAL_D_SABATER;CONEIX_I_GARRIGA;VAL_I_GARRIGA;LLOC_NAIX_CCAA;ANY_ARRIBADA;LLOC_NAIX_PARE;LLOC_NAIX_PARE_CCAA;LLOC_NAIX_MARE;LLOC_NAIX_MARE_CCAA;LLOC_NAIX_AVIS;RELIGIO;RELIGIO_LITERALS;RELIGIO_FREQ;SIT_LAB;SIT_LAB_NO_ACTIU;SIT_LAB_ACTIU;SECTOR;ESTUDIS;ESTUDIS_LITERALS;ESTAT_CIVIL;FILLS;SENTIMENT_PERTINENCA;LLENGUA_PROPIA;LLENGUA_PRIMERA;CLASSE_SOCIAL_SUBJECTIVA_1_7;US_TELEFON_FIX;PERSONES_LLAR;INGRESSOS_1_6;DISCAPACITAT;TIPUS_DISCAPACITAT_1;TIPUS_DISCAPACITAT_2;TIPUS_DISCAPACITAT_3;TIPUS_DISCAPACITAT_4;DISCAPACITAT_LITERALS;E1;E2;E3;E4;E5;E6;SIMPATIA_PARTIT_R;REC_PARLAMENT_VOT_R;REC_PARLAMENT_VOT_CENS;REC_PARLAMENT_VOT_CENS_R;INT_PARLAMENT_VOT_R;REC_PARLAMENT_VOT_ANTERIORS_R;REC_PARLAMENT_VOT_ANTERIORS_CENS_R;INT_CONGRES_VOT_R;REC_CONGRES_VOT_R;REC_CONGRES_VOT_CENS;REC_CONGRES_VOT_CENS_R
1;732;2021;5; ; ; ;1150;840;Dona;61;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;GIRONA;Menor o igual a 2.000; ;Pla de l'Estany;Sí;Li és indiferent;Català;Sí;Sí, tinc la ciutadania (espanyola);Dona;61;De 50 a 64 anys;De 60 a 64 anys;Altres comunitats autònomes; ; ;Trucada a telèfon fix;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";CAT_0_10 + ESP_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Dolenta;Igual;Millorarà;Dolenta;Igual;Dolenta;Igual;Es quedarà igual;Molt dolenta;Sóc un/a espanyol/a que viu a Catalunya;Gens;Poc;Cap confiança;1;Cap confiança;3;Sí;No;No;No;No;No;No;No;Gens satisfet/a;Cap;-;No ho sap;0 Mínim catalanisme;0 Mínim espanyolisme;No ho sap;L’Estat del qual soc ciutadà/ana;Una comunitat autònoma;-;Un nivell insuficient d'autonomia;Una regió d'Espanya;No ho sap;Molt en desacord;Un deure;No ho sap;No ho sap;No vaig votar; ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;No ho sap;No ho sap;No ho sap;No ho sap;No ho sap;No votaria;-;No vaig votar; ;-;No votaria;-;No vaig votar; ;-;No coneix; ;Coneix;1;No coneix; ;Coneix;2;No coneix; ;No coneix; ;No coneix; ;No coneix; ;No coneix; ;No coneix; ;No coneix; ;No coneix; ;No coneix; ;No coneix; ;Andalusia;1962;Altres comunitats autònomes;Andalusia;Altres comunitats autònomes;Andalusia;Cap a Catalunya;Testimonis cristians de Jehovà;-;Sí, un cop per setmana o més;Treballa; ;Assalariat/ada eventual o interí/ina;Sector públic (Administració pública+empreses públiques);ESO completa (Graduat escolar), EGB, Batxiller elemental o Certificat d' Escolaritat o d'Estudis Primaris;-;Divorciat/ada;0;Tan espanyol/a com català/ana;Català (valencià / balear);Totes dues igual: català (valencià / balear) i castellà;Classe treballadora baixa;Sí i en fa ús;Una;Fins a 1.000 euros;No; ; ; ; ;-;No;Quasi mai;Gens;Molt;Bastant;Bastant;Cap; ;No va votar;No va votar;No votaria; ;No va votar;No votaria; ;No va votar;No va votar
1;733;2021;5; ; ; ;2070;850;Dona;51;Batxillerat, BUP, FP2, COU, Mòdul professional 2 i 3;Espanya; ;TARRAGONA;De 2.001 a 10.000; ;Conca de Barberà;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Dona;49;De 35 a 49 anys;De 45 a 49 anys;Catalunya; ; ;Trucada a telèfon fix;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;SIGNIFICA_ESP + DEFINICIO_CAT;Dolenta;Pitjor;Es quedarà igual;Molt dolenta;Pitjor;Molt dolenta;Pitjor;Es quedarà igual;Molt dolenta;Sóc un/a català/ana que viu a Catalunya;Bastant;Bastant;1;0 Molt dolenta;Cap confiança;0 Molt dolenta;Sí;Sí;Sí;No;Sí;No;No;No;Gens satisfet/a;No contesta;-;Esquerra;10 Màxim catalanisme;0 Mínim espanyolisme;República;Un Estat aliè, del qual el meu país no hauria de formar-ne part;Un país;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Bastant d'acord;Un deure;Parlament de Catalunya (autonòmiques);8;Estic segur que vaig votar;Ho vaig decidir durant la darrera campanya electoral;CUP;-;Amb certs dubtes;No;No;No;No;Sí;No;No;No;No;No;No;9;10 Ho va tenir molt en compte;8;9;10 Ho va tenir molt en compte;CUP;-;Estic segur que vaig votar;Junts per Catalunya;-;Junts per Catalunya;-;Estic segur que vaig votar;Junts per Catalunya;-;No coneix; ;Coneix;8;Coneix;7;Coneix;5;Coneix;4;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;2;No coneix; ;Coneix;2;No coneix; ;Coneix;8;Coneix;8;Coneix;0 Molt malament; ; ;Catalunya; ;Catalunya; ;Dos;Catolicisme;-;No, mai;Treballa; ;Assalariat/ada indefinit/ida;Sector públic (Administració pública+empreses públiques);Cicle formatiu de grau superior, FP2, Mestratge industrial o equivalent;-;Casat/ada;1;Només català/ana;Català (valencià / balear);Català (valencià / balear);Classe treballadora mitjana;Sí i en fa ús;Tres;Entre 2.001 i 3.000 euros;No; ; ; ; ;-;Sí;Quasi mai;Gens;Molt;Molt;Molt;No contesta;CUP;CUP;CUP;CUP;Junts per Catalunya;Junts per Catalunya;Junts per Catalunya;Junts per Catalunya;Junts per Catalunya;Junts per Catalunya
1;734;2021;5; ; ; ;1609;875;Dona;23;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;Més de 1.000.000;BARCELONA;Barcelonès;Sí;Li és indiferent;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Home;77;65 anys o més;De 75 a 79 anys;Altres comunitats autònomes; ; ;Trucada a telèfon fix;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";CAT_0_10 + ESP_0_10;SIGNIFICA_ESP + DEFINICIO_CAT;Ni bona ni dolenta;Pitjor;Empitjorarà;Molt dolenta;Igual;Ni bona ni dolenta;No contesta;Millorarà;Ni bona ni dolenta;Sóc un/a català/ana que viu a Espanya;Molt;Bastant;3;No contesta;1;2;Sí;No;No;Sí;No;No;No;No;Poc satisfet/a;Cap;-;Esquerra;5;0 Mínim espanyolisme;República;Un Estat format per diverses nacionalitats o regions;Una nacionalitat;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Un dret;Ajuntament (municipals);6;Estic segur que vaig votar;Ho tenia decidit fa força temps;Junts per Catalunya;-;Amb convicció;No;No;No;Sí;No;No;No;No;No;No;No;5;0 No ho va tenir gens en compte;3;3;5;No ho sap;-;Estic segur que vaig votar;Catalunya en Comú Podem;-;No ho sap;-;Estic segur que vaig votar;ERC;-;No coneix; ;Coneix;7;Coneix;7;Coneix;8;Coneix;5;Coneix;0 Molt malament;No ho sap; ;No coneix; ;Coneix;6;Coneix;0 Molt malament;No coneix; ;Coneix;7;Coneix;7;Coneix;3;Andalusia;1959;Altres comunitats autònomes;Andalusia;Altres comunitats autònomes;Andalusia;Cap a Catalunya;Cap: Ateisme;-; ;No treballa;Jubilat/ada o pensionista (abans ha treballat); ;Sector privat;ESO completa (Graduat escolar), EGB, Batxiller elemental o Certificat d' Escolaritat o d'Estudis Primaris;-;Casat/ada;2;Més català/ana que espanyol/a;Castellà;Castellà;No contesta;Sí i en fa ús;Dos;Entre 1.001 i 2.000 euros;No; ; ; ; ;-;No;Alguna vegada;Gens;Molt;Bastant;Bastant;Cap;Junts per Catalunya;Junts per Catalunya;Junts per Catalunya;No ho sap;Catalunya en Comú Podem;Catalunya en Comú Podem;No ho sap;ERC;ERC;ERC
1;735;2021;5; ; ; ;837;614;Dona;43;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;Més de 1.000.000;BARCELONA;Barcelonès;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Dona;41;De 35 a 49 anys;De 40 a 44 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Dolenta;Pitjor;Millorarà;Dolenta;Igual;Molt dolenta;Pitjor;Es quedarà igual;Dolenta;Sóc un/a català/ana que viu a Catalunya;Bastant;Bastant;4;4;2;4;No;Sí;Sí;No;No;No;No;No;Poc satisfet/a;ERC;-;Esquerra;8;0 Mínim espanyolisme;República;Un Estat aliè, del qual el meu país no hauria de formar-ne part;Un país;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Un dret;Parlament de Catalunya (autonòmiques);8;Estic segur que vaig votar;Ho tenia decidit fa força temps;ERC;-;Amb convicció;No;No;Sí;No;No;No;No;No;No;No;No;9;9;9;9;5;No ho sap;-;Estic segur que vaig votar;ERC;-;No ho sap;-;Estic segur que vaig votar;ERC;-;Coneix;5;Coneix;7;Coneix;6;Coneix;8;Coneix;7;Coneix;6;Coneix;6;Coneix;7;Coneix;6;No coneix; ;Coneix;6;Coneix;7;Coneix;7;Coneix;6; ; ;Catalunya; ;Catalunya; ;Quatre;Cap: Agnosticisme;-; ;Treballa; ;Assalariat/ada indefinit/ida;Sector privat;Diplomatura, Enginyeria/arquitectura tècnica o equivalent;-;Casat/ada;1;Més català/ana que espanyol/a;Català (valencià / balear);Català (valencià / balear);Classe mitjana;No;Tres;Entre 3.001 i 4.000 euros;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;ERC;ERC;ERC;ERC;No ho sap;ERC;ERC;No ho sap;ERC;ERC;ERC
1;736;2021;5; ; ; ;1182;889;Dona;27;Universitari grau superior;Espanya; ;TARRAGONA;De 10.001 a 50.000; ;Baix Penedès;Sí;Li és indiferent;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Dona;42;De 35 a 49 anys;De 40 a 44 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;SIGNIFICA_ESP + DEFINICIO_CAT;Molt dolenta;Pitjor;No contesta;Molt dolenta;Igual;Molt dolenta;Pitjor;Es quedarà igual;Molt dolenta;Sóc un/a català/ana que viu a Catalunya;Bastant;Bastant;Cap confiança;0 Molt dolenta;Cap confiança;0 Molt dolenta;Sí;No;No;No;No;No;No;No;Gens satisfet/a;ERC;-;Esquerra;10 Màxim catalanisme;0 Mínim espanyolisme;República;Una nació de la qual em sento membre;Una comunitat autònoma;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Un dret;Parlament de Catalunya (autonòmiques);0 Molt insatisfet/a;Estic segur que vaig votar;Ho tenia decidit fa força temps;ERC;-;Amb convicció;No;Sí;No;Sí;No;No;No;No;No;No;No;10 Ho va tenir molt en compte;8;5;8;10 Ho va tenir molt en compte;ERC;-;Estic segur que vaig votar;ERC;-;ERC;-;Estic segur que vaig votar;ERC;-;No coneix; ;Coneix;0 Molt malament;Coneix;9;Coneix;10 Molt bé;Coneix;9;Coneix;3;Coneix;8;No coneix; ;Coneix;4;No coneix; ;Coneix;5;Coneix;10 Molt bé;Coneix;5;No coneix; ; ; ;Altres comunitats autònomes;Regió de Múrcia;Altres comunitats autònomes;Comunitat de Madrid;Cap a Catalunya;Cristianisme evangèlic/protestant;-;Sí, algun cop a l'any;Treballa; ;Assalariat/ada indefinit/ida;Sector privat;Cicle formatiu de grau superior, FP2, Mestratge industrial o equivalent;-;Casat/ada;2;Més català/ana que espanyol/a;Català (valencià / balear);Castellà;Classe treballadora mitjana;Sí, però no en fa ús;Quatre;Més de 5.000 euros;No; ; ; ; ;-;No;Quasi mai;Poc;Bastant;Bastant;Bastant;ERC;ERC;ERC;ERC;ERC;ERC;ERC;ERC;ERC;ERC;ERC
1;737;2021;5; ; ; ;1044;893;Home;43;Batxillerat, BUP, FP2, COU, Mòdul professional 2 i 3;Espanya; ;BARCELONA;De 2.001 a 10.000; ;Vallès Occidental;Sí;Castellà;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Dona;48;De 35 a 49 anys;De 45 a 49 anys;Catalunya; ; ;Trucada a telèfon fix;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";CAT_0_10 + ESP_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Bona;Pitjor;Millorarà;Dolenta;Igual;Dolenta;Pitjor;Es quedarà igual;Molt dolenta;Cap de les anteriors/una altra;Bastant;Bastant;5;6;3;4;No;No;Sí;Sí;No;No;No;No;Gens satisfet/a;Catalunya en Comú Podem;-;Esquerra;4;2;República;Un Estat format per diverses nacionalitats o regions;Una comunitat autònoma;-;Un nivell insuficient d'autonomia;Una regió d'Espanya;No;Molt en desacord;Un dret;Parlament de Catalunya (autonòmiques);6;Estic segur que vaig votar;Ho tenia decidit fa força temps;Catalunya en Comú Podem;-;Amb convicció;No;Sí;No;No;No;No;No;No;No;No;No;2;4;2;5;3;No ho sap;-;Estic segur que vaig votar;Catalunya en Comú Podem;-;No ho sap;-;Estic segur que vaig votar;No ho sap;-;No coneix; ;Coneix;3;Coneix;4;Coneix;3;Coneix;No ho sap;Coneix;4;Coneix;3;Coneix;2;No coneix; ;Coneix;5;No coneix; ;Coneix;5;Coneix;No ho sap;Coneix;No ho sap; ; ;Altres comunitats autònomes;Andalusia;Altres comunitats autònomes;Andalusia;Cap a Catalunya;Cap: Ateisme;-; ;Treballa; ;Assalariat/ada indefinit/ida;Sector públic (Administració pública+empreses públiques);Cursos d'especialització professional, Postgrau, Màster (MIR, FIR...);-;Casat/ada;2;No contesta;Totes dues igual: català (valencià / balear) i castellà;Castellà;Classe mitjana baixa;Sí i en fa ús;Quatre;Entre 3.001 i 4.000 euros;No; ; ; ; ;-;No;Quasi mai;Bastant;Bastant;Bastant;Molt;Catalunya en Comú Podem;Catalunya en Comú Podem;Catalunya en Comú Podem;Catalunya en Comú Podem;No ho sap;Catalunya en Comú Podem;Catalunya en Comú Podem;No ho sap;No ho sap;No ho sap;No ho sap
1;738;2021;5; ; ; ;1344;491;Dona;55;Batxillerat, BUP, FP2, COU, Mòdul professional 2 i 3;Espanya; ;TARRAGONA;De 10.001 a 50.000; ;Baix Penedès;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Home;39;De 35 a 49 anys;De 35 a 39 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_CAT + VAL_GOV_CAT després d’ INF_POL; CONFI_POL_ESP + VAL_GOV_ESP després de VAL_VIDA";CAT_0_10 + ESP_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Ni bona ni dolenta;Igual;Empitjorarà;Dolenta;Igual;Dolenta;Pitjor;Es quedarà igual;Molt dolenta;Sóc un/a català/ana que viu a Catalunya;Molt;Molt;5;8;Cap confiança;2;No;Sí;No;Sí;No;No;No;No;Gens satisfet/a;ERC;-;Esquerra;6;2;República;L’Estat del qual soc ciutadà/ana;Un país;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Ambdós;Parlament de Catalunya (autonòmiques);0 Molt insatisfet/a;No vaig votar; ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;10 Ho va tenir molt en compte;10 Ho va tenir molt en compte;10 Ho va tenir molt en compte;10 Ho va tenir molt en compte;5;ERC;-;Estic segur que vaig votar;ERC;-;ERC;-;Estic segur que vaig votar;ERC;-;No coneix; ;Coneix;10 Molt bé;Coneix;8;Coneix;10 Molt bé;Coneix;6;Coneix;6;Coneix;5;Coneix;8;No coneix; ;Coneix;5;Coneix;5;Coneix;6;No coneix; ;No coneix; ; ; ;Catalunya; ;Catalunya; ;Quatre;Cap: Ateisme;-; ;Treballa; ;Assalariat/ada indefinit/ida;Sector privat;Cicle formatiu de grau superior, FP2, Mestratge industrial o equivalent;-;Casat/ada;3;Tan espanyol/a com català/ana;Català (valencià / balear);Totes dues igual: català (valencià / balear) i castellà;Classe mitjana;No;Cinc;No contesta;No; ; ; ; ;-;No;Quasi mai;Gens;Bastant;Bastant;Bastant;ERC; ;No va votar;No va votar;ERC;ERC;ERC;ERC;ERC;ERC;ERC
1;739;2021;5; ; ; ;1086;697;Home;40;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 150.001 a 1.000.000;HOSPITALET DE LLOBREGAT, L';Barcelonès;Sí;Castellà;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Dona;71;65 anys o més;De 70 a 74 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_CAT + VAL_GOV_CAT després d’ INF_POL; CONFI_POL_ESP + VAL_GOV_ESP després de VAL_VIDA";CAT_0_10 + ESP_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Dolenta;Pitjor;Millorarà;Dolenta;Igual;Dolenta;Pitjor;Millorarà;Bona;Sóc un/a català/ana que viu a Catalunya;Bastant;Bastant;6;7;5;7;Sí;No;No;Sí;No;No;No;No;Poc satisfet/a;ERC;-;Esquerra;10 Màxim catalanisme;6;República;Un Estat format per diverses nacionalitats o regions;Un país;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Un dret;Parlament de Catalunya (autonòmiques);7;Estic segur que vaig votar;Ho tenia decidit fa força temps;ERC;-;Amb convicció;No;Sí;No;No;No;No;Sí;No;No;No;No;10 Ho va tenir molt en compte;7;7;6;7;ERC;-;No vaig votar perquè no podia (edat, malaltia...); ;-;ERC;-;Estic segur que vaig votar;ERC;-;Coneix;6;Coneix;5;Coneix;5;Coneix;8;Coneix;8;Coneix;6;Coneix;6;Coneix;6;Coneix;8;Coneix;0 Molt malament;Coneix;3;Coneix;6;Coneix;7;Coneix;4; ; ;Altres comunitats autònomes;Andalusia;Catalunya; ;Cap a Catalunya;Catolicisme;-;No, mai;No treballa;Jubilat/ada o pensionista (abans ha treballat); ;Sector privat;Batxillerat, BUP, COU, Batxillerat superior, PREU;-;Casat/ada;2;Només català/ana;Castellà;Castellà;Classe treballadora mitjana;Sí, però no en fa ús;Dos;Entre 1.001 i 2.000 euros;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;ERC;ERC;ERC;ERC;ERC; ;No va votar;ERC;ERC;ERC;ERC
1;740;2021;5; ; ; ;1233;840;Dona;61;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 10.001 a 50.000; ;Baix Llobregat;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Home;57;De 50 a 64 anys;De 55 a 59 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Bona;Millor;Millorarà;Bona;Millor;Dolenta;Igual;Es quedarà igual;Dolenta;Sóc un/a català/ana que viu a Catalunya;Bastant;Bastant;5;6;5;7;Sí;No;Sí;No;No;No;No;No;Poc satisfet/a;Cap;-;Centre-esquerra;6;3;República;L’Estat del qual soc ciutadà/ana;Una nació;-;Un nivell insuficient d'autonomia;Un estat dins una Espanya federal;Sí;Molt d'acord;Un dret;Parlament de Catalunya (autonòmiques);4;Estic segur que vaig votar;Ho vaig decidir a l’inici de la campanya electoral;ERC;-;Perquè es tractava d’un mal menor;No;No;No;No;No;No;Sí;No;No;No;No;8;7;5;6;5;No ho sap;-;Estic segur que vaig votar;PSC;-;No ho sap;-;Estic segur que vaig votar;PSC;-;Coneix;5;Coneix;2;Coneix;4;Coneix;6;Coneix;6;Coneix;8;Coneix;7;Coneix;6;Coneix;6;Coneix;3;No coneix; ;Coneix;5;Coneix;4;Coneix;2; ; ;Catalunya; ;Altres comunitats autònomes;Castella i Lleó;Cap a Catalunya;Catolicisme;-;No, mai;Treballa; ;Assalariat/ada indefinit/ida;Sector públic (Administració pública+empreses públiques);Llicenciatura, Arquitectura, Enginyeria, Grau o equivalent (4 anys o mès);-;Casat/ada;2;Més català/ana que espanyol/a;Totes dues igual: català (valencià / balear) i castellà;Castellà;Classe treballadora mitjana;Sí, però no en fa ús;Quatre;Entre 4.001 i 5.000 euros;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;Cap;ERC;ERC;ERC;No ho sap;PSC;PSC;No ho sap;PSC;PSC;PSC
1;741;2021;5; ; ; ;1143;646;Dona;37;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;TARRAGONA;De 2.001 a 10.000; ;Baix Camp;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Dona;45;De 35 a 49 anys;De 45 a 49 anys;Catalunya; ; ;Trucada a telèfon fix;No;"CONFI_POL_CAT + VAL_GOV_CAT després d’ INF_POL; CONFI_POL_ESP + VAL_GOV_ESP després de VAL_VIDA";CAT_0_10 + ESP_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Dolenta;Pitjor;Es quedarà igual;Molt dolenta;Igual;Dolenta;Pitjor;Millorarà;Molt dolenta;Sóc un/a català/ana que viu a Catalunya;Bastant;Poc;8;8;5;6;Sí;No;Sí;No;No;No;No;No;Poc satisfet/a;PDeCAT;PDCAT;Centre-esquerra;8;2;República;Un Estat aliè, del qual el meu país no hauria de formar-ne part;Un país;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Un dret;Parlament de Catalunya (autonòmiques);8;Habitualment voto però aquesta vegada no; ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;10 Ho va tenir molt en compte;7;8;8;10 Ho va tenir molt en compte;No ho sap;-;Estic segur que vaig votar;PDeCAT;pdcat;PDeCAT;pdcat;Estic segur que vaig votar;PDeCAT;pdcat;No coneix; ;Coneix;8;Coneix;6;Coneix;7;Coneix;7;Coneix;4;Coneix;5;Coneix;5;No coneix; ;Coneix;4;Coneix;4;Coneix;6;Coneix;4;Coneix;6; ; ;Catalunya; ;Altres comunitats autònomes;Illes Balears;Dos;Cristianisme evangèlic/protestant;-;No, mai;Està temporalment de baixa; ;Assalariat/ada indefinit/ida;Sector privat;Diplomatura, Enginyeria/arquitectura tècnica o equivalent;-;Casat/ada;2;Només català/ana;Català (valencià / balear);Català (valencià / balear);Classe treballadora mitjana;Sí i en fa ús;Quatre;Entre 1.001 i 2.000 euros;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;PDeCAT; ;No va votar;No va votar;No ho sap;Junts per Catalunya;Junts per Catalunya;PDeCAT;Junts per Catalunya;PDeCAT;Junts per Catalunya
